14;2;1;02;11;"14210211 Prøver i dansk som andetsprog "; 6,1; 6,9; 5,4; 4,4; 3,7; 3,4
14;2;1;02;12;"14210212 Danskprøver for ægtefæller og indvandringspr."; 0,0; 1,6; 0,4; 0,3; 0,2; 0,2
14;3;;;;"143 Udlændinge "; 1899,6; 4234,1; 2563,6; 2098,8; 2097,8; 2076,7
14;3;1;;;"1431 Fællesudgifter "; 362,7; 515,0; 526,2; 418,5; 417,5; 416,4
14;3;1;01;;"143101 Udlændingestyrelsen "; 301,1; 407,7; 408,1; 322,2; 322,2; 322,2
14;3;1;01;10;"14310110 Almindelig virksomhed "; 241,6; 342,2; 330,2; 242,8; 242,8; 242,8
14;3;1;01;20;"14310120 Sagsunderstøttende aktiviteter på asylområdet"; 49,3; 56,9; 70,3; 61,9; 61,9; 61,9
14;3;1;01;30;"14310130 Drift af danskprøven "; 3,9; 5,4; 4,4; 4,3; 4,3; 4,3
14;3;1;01;50;"14310150 Asylans. udflytning og adgang til arb.marked "; 6,2; 9,0; 9,0; 19,0; 19,0; 19,0
14;3;1;01;70;"14310170 Budgetregulering "; 0,0; -5,9; -5,9; -5,9; -5,9; -5,9
14;3;1;01;97;"14310197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
14;3;1;02;;"143102 Tilskud og samarbejdspartnere "; 23,2; 28,4; 31,8; 21,4; 21,1; 20,7
14;3;1;02;10;"14310210 Tilskud til Dansk Røde Kors sekretariatsvirk."; 5,6; 5,5; 5,4; 5,3; 5,2; 5,2
14;3;1;02;40;"14310240 Tilskud til Dansk Flygtningehjælps sekr. "; 4,1; 4,1; 4,0; 3,9; 3,8; 3,7
14;3;1;02;50;"14310250 Dansk Flygtningehjælp - Dokumentation og rådg"; 9,6; 13,7; 12,1; 8,7; 8,7; 8,5
14;3;1;02;60;"14310260 Dansk Flygtningehjælp - Deltagelse i ÅG-sager"; 3,9; 5,1; 10,3; 3,5; 3,4; 3,3
14;3;1;03;;"143103 Bidrag til int. org. samt transp. til DK "; 8,5; 21,7; 35,2; 16,9; 16,9; 16,9
14;3;1;03;10;"14310310 Medlemsbidrag til IOM "; 1,9; 1,9; 2,0; 1,6; 1,6; 1,6
14;3;1;03;20;"14310320 Medlemsbidrag til IGC "; 0,6; 0,6; 0,7; 0,6; 0,6; 0,6
14;3;1;03;30;"14310330 Den Internationale Organisation for Migration"; 6,0; 16,8; 30,1; 12,3; 12,3; 12,3
14;3;1;03;50;"14310350 Medlemsbidrag til GDISC "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
14;3;1;03;60;"14310360 Modtage- og omsorgsfaciliteter for umi'er "; 0,0; 2,2; 2,2; 2,2; 2,2; 2,2
14;3;1;04;;"143104 Politiets reg. og uds. af asylansøgere mv. "; 29,7; 28,8; 27,7; 34,6; 33,9; 33,2
14;3;1;04;10;"14310410 Reg. og udsendelse af asylansøgere mv. "; 29,7; 28,8; 27,7; 34,6; 33,9; 33,2
14;3;1;79;;"143179 Reserve vedr. flygtninge og indvandrere "; 0,0; 28,4; 23,4; 23,4; 23,4; 23,4
14;3;1;79;10;"14317910 Reserve "; 0,0; 3,2; 8,2; 8,2; 8,2; 8,2
14;3;1;79;11;"14317911 Udsvingsreserve "; 0,0; 10,0; 0,0; 0,0; 0,0; 0,0
14;3;1;79;30;"14317930 Reserve til nedbringelse af sagsbeh.tider "; 0,0; 15,2; 15,2; 15,2; 15,2; 15,2
14;3;2;;;"1432 Indkv. og underhold af asylansøgere mv "; 1536,9; 3719,1; 2037,4; 1680,3; 1680,3; 1660,3
14;3;2;01;;"143201 Drift og tilpasning af indkvarteringssystemet "; 499,1; 1253,9; 625,5; 505,5; 505,5; 505,5
14;3;2;01;10;"14320110 Husleje og ejendomsudgifter "; 119,8; 206,5; 161,9; 131,4; 131,4; 131,4
14;3;2;01;20;"14320120 Bygningsmæssig drift og vedligeholdelse mv. "; 140,8; 437,6; 226,5; 183,7; 183,7; 183,7
14;3;2;01;30;"14320130 Øvrige udgifter til drift af indk.systemet "; 64,8; 123,9; 136,8; 111,0; 111,0; 111,0
14;3;2;01;40;"14320140 Tilpasninger af indkvarteringssystemet "; 141,2; 415,4; 76,1; 61,7; 61,7; 61,7
14;3;2;01;50;"14320150 Opretholdelse af fysisk beredskab "; 0,0; 0,5; 0,5; 0,4; 0,4; 0,4
14;3;2;01;60;"14320160 Diverse indtægter og udgifter "; 32,6; 80,2; 34,0; 27,6; 27,6; 27,6
14;3;2;01;70;"14320170 Besparelser i centersystemet "; 0,0; -10,2; -10,3; -10,3; -10,3; -10,3
14;3;2;02;;"143202 Indkvartering og underhold af asylansøgere "; 724,8; 1724,2; 945,6; 771,0; 771,0; 751,0
14;3;2;02;10;"14320210 Opholdscentre "; 263,2; 620,4; 353,5; 279,3; 279,3; 279,3
14;3;2;02;15;"14320215 Opholdscentre - afviste asylansøgere mv. "; 0,0; 24,1; 47,3; 37,9; 37,9; 36,0
14;3;2;02;20;"14320220 Omsorgscentre "; 33,3; 83,4; 20,6; 16,5; 16,5; 16,2
14;3;2;02;30;"14320230 Modtagecentre "; 202,7; 445,8; 121,8; 113,2; 113,2; 113,2
14;3;2;02;35;"14320235 Udrejsecentre "; 0,0; 26,4; 26,9; 26,9; 26,9; 26,4
14;3;2;02;40;"14320240 Børnecentre "; 90,5; 180,6; 154,1; 123,5; 123,5; 112,1
14;3;2;02;50;"14320250 Fremrykket danskundervisning "; 43,9; 50,3; 62,8; 41,0; 41,0; 41,0
14;3;2;02;60;"14320260 Særlige social- og sundhedsydelser "; 87,0; 289,7; 148,4; 119,1; 119,1; 119,1
14;3;2;02;70;"14320270 Ledsagede uledsagede mindreårige "; 4,2; 3,5; 7,7; 7,7; 7,7; 7,7
14;3;2;02;80;"14320280 Reserve vedr. fritids- og undervisningstilbud"; 0,0; 0,0; 2,5; 5,9; 5,9; 0,0
14;3;2;03;;"143203 Udflytning fra asylcentre "; 104,4; 200,9; 175,5; 169,9; 169,9; 169,9
14;3;2;03;10;"14320310 Udflytning fra asylcentre "; 31,7; 64,4; 39,9; 36,5; 36,5; 36,5
14;3;2;03;20;"14320320 Styrkede undervisnings- og aktiveringstilbud "; 34,1; 26,4; 31,7; 31,0; 31,0; 31,0
14;3;2;03;30;"14320330 Styrkede tilbud til børne- og ungegruppen "; 24,3; 31,9; 27,1; 26,6; 26,6; 26,6
14;3;2;03;40;"14320340 Styrket rådgivning "; 11,7; 18,7; 18,9; 18,4; 18,4; 18,4
14;3;2;03;50;"14320350 Mere målrettet indkvartering af asylansøgere "; 2,6; 59,5; 57,9; 57,4; 57,4; 57,4
14;3;2;04;;"143204 Støtteordning for asylansøgere "; 6,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;3;2;04;10;"14320410 Støtteordning for asylansøgere "; 6,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;3;2;10;;"143210 Kontante ydelser mv. til asylansøgere m.fl. "; 202,2; 540,1; 290,8; 233,9; 233,9; 233,9
14;3;2;10;10;"14321010 Grundydelser til asylansøgere "; 85,5; 242,2; 122,4; 93,8; 93,8; 93,8
14;3;2;10;20;"14321020 Forsørgertillæg til asylansøgere "; 31,9; 86,7; 43,0; 32,6; 32,6; 32,6
14;3;2;10;30;"14321030 Tillægsydelser til asylansøgere "; 34,4; 136,6; 66,3; 48,8; 48,8; 48,8
14;3;2;10;40;"14321040 Naturalieydelser til asylansøgere "; 0,7; 1,4; 1,1; 1,1; 1,1; 1,1
14;3;2;10;50;"14321050 Naturalieydelser i modtagesystemet "; 49,7; 73,2; 58,0; 57,6; 57,6; 57,6
14;5;;;;"145 Støtte til boligbyggeri, byfornyelse og bolig "; 578,4; 2953,9; 2522,3; 1960,9; 1824,0; 1805,7
14;5;1;;;"1451 Alment boligbyggeri "; 1119,5; 2537,5; 2153,5; 1607,9; 1521,0; 1502,5
14;5;1;01;;"145101 Ydelsesstøtte til almene boliger "; 674,3; 1123,1; 1278,3; 525,1; 525,1; 618,4
14;5;1;01;45;"14510145 Ydelsesst. til almene boliger, eft. 1/7 2009 "; 518,7; 1095,8; 1249,2; 496,0; 496,0; 589,3
14;5;1;01;50;"14510150 Ydelsesstøtte til renovering "; 155,6; 23,2; 23,6; 23,6; 23,6; 23,6
14;5;1;01;55;"14510155 Ydelsesstøtte til universitetsnære "; 0,0; 4,1; 5,5; 5,5; 5,5; 5,5
14;5;1;02;;"145102 Ungdomsboligbidrag til almene boliger "; 201,0; 443,8; 209,4; 136,2; 136,2; 136,2
14;5;1;02;10;"14510210 Ungdomsboligbidrag til almene boliger "; 201,0; 418,5; 182,9; 109,7; 109,7; 109,7
14;5;1;02;15;"14510215 Ungdomsboligbidrag til universitetsnære "; 0,0; 25,3; 26,5; 26,5; 26,5; 26,5
14;5;1;03;;"145103 Tilskud til indretning af servicearealer "; 20,4; 48,0; 84,0; 54,0; 54,0; 64,0
14;5;1;03;10;"14510310 Tilskud til indretning af servicearealer "; 20,4; 48,0; 84,0; 54,0; 54,0; 64,0
14;5;1;06;;"145106 Genudlån til Landsbyggefonden "; 45,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;06;10;"14510610 Genudlån, Statens Administration "; 46,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;06;20;"14510620 Renter af genudlån, Statens Administration "; -1,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;07;;"145107 Statslån til Landsbyggefonden "; 8,8; 811,2; 482,5; 812,3; 735,6; 613,8
14;5;1;07;10;"14510710 Statslån, Statens Administration "; 0,0; 811,2; 482,5; 388,9; 272,2; 117,8
14;5;1;07;15;"14510715 Finansiering af forrentning af statslån "; 4,4; 0,0; 0,0; 211,7; 231,7; 248,0
14;5;1;07;20;"14510720 Renter af statslån, Statens Administration "; 4,4; 0,0; 0,0; 211,7; 231,7; 248,0
14;5;1;08;;"145108 Adm.udgifter til støttet byggeri mv. "; 7,1; 7,2; 7,2; 7,2; 7,2; 7,2
14;5;1;08;20;"14510820 Administrationsudgifter "; 7,1; 7,2; 7,2; 7,2; 7,2; 7,2
14;5;1;11;;"145111 Støtte til fremme af udv. af almene boliger "; 9,6; 13,9; 14,0; 14,0; 14,0; 14,0
14;5;1;11;10;"14511110 Fremme af udv. af almene boliger mv. "; 9,6; 13,9; 14,0; 14,0; 14,0; 14,0
14;5;1;16;;"145116 Tab på garantier for flygtninges fraflytn "; 4,2; 2,0; 2,0; 2,0; 2,0; 2,0
14;5;1;16;10;"14511610 Tab på garantier for flygtninges fraflytn. "; 4,2; 2,0; 2,0; 2,0; 2,0; 2,0
14;5;1;17;;"145117 Støtte til beboerindskud "; 29,8; 22,7; 22,9; 22,9; 22,9; 22,9
14;5;1;17;10;"14511710 Støtte til betaling af beboerindskud "; 29,8; 22,7; 22,9; 22,9; 22,9; 22,9
14;5;1;50;;"145150 Boligsocialt Udviklingscenter "; 5,7; 5,8; 5,8; 0,0; 0,0; 0,0
14;5;1;50;10;"14515010 Tilskud til Center for Boligsocial Udvikling "; 5,7; 5,8; 5,8; 0,0; 0,0; 0,0
14;5;1;51;;"145151 Støtte til boligsocial indsats "; 21,2; 15,7; 0,0; 0,0; 0,0; 0,0
14;5;1;51;10;"14515110 Tilskud til indsats i problemr. boligområder "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;51;20;"14515120 Tilskud til helhedsor. gadeplansindsats "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;51;30;"14515130 Tilskud til foreb. af hjemløsh og udsættelser"; 2,9; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;51;40;"14515140 Forebyggelse af udsættelse af lejere "; 10,3; 10,4; 0,0; 0,0; 0,0; 0,0
14;5;1;51;50;"14515150 Støtte til lige muligheder for børn "; 8,8; 5,3; 0,0; 0,0; 0,0; 0,0
14;5;1;52;;"145152 Støtte til startboliger til unge "; 44,0; 4,2; 0,0; 0,0; 0,0; 0,0
14;5;1;52;10;"14515210 Støtte til etabl. af startboliger til unge "; 40,6; 4,2; 0,0; 0,0; 0,0; 0,0
14;5;1;52;20;"14515220 Tilsk til etablering af startboliger til unge"; 3,5; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;53;;"145153 Lige muligheder "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;53;10;"14515310 Sociale viceværter "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;54;;"145154 Støtte til boliger til unge "; 0,3; 10,1; 10,2; 0,0; 0,0; 0,0
14;5;1;54;10;"14515410 Ungdomsboligbidr til ommærkede almene boliger"; 0,3; 10,1; 10,2; 0,0; 0,0; 0,0
14;5;1;55;;"145155 Indsats i ghettoområder "; 10,8; 1,5; 0,0; 0,0; 0,0; 0,0
14;5;1;55;10;"14515510 Tilskud til fraflytning i ghettoområder "; -6,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;55;20;"14515520 Tilskud til strat. samarbejder i ghettoomr. "; 16,8; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;55;30;"14515530 Tilskud til tv-overvågning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;55;40;"14515540 Tilskud til flyttehjælp "; 0,0; 1,5; 0,0; 0,0; 0,0; 0,0
14;5;1;56;;"145156 Indsats i udsatte boligområder "; 22,9; 10,1; 10,2; 10,2; 0,0; 0,0
14;5;1;56;10;"14515610 Helhedsorienteret boligsocial indsats "; 22,9; 10,1; 10,2; 10,2; 0,0; 0,0
14;5;1;61;;"145161 Forsøg i det almene boligbyggeri "; 11,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;61;10;"14516110 Forsøg, opl. og inds. af data i alm. boligbg."; 11,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;1;62;;"145162 Energibesparelser i den almene boligsektor "; 1,0; 3,0; 3,0; 0,0; 0,0; 0,0
14;5;1;62;20;"14516220 Energisparepulje i den almene sektor "; 1,0; 3,0; 3,0; 0,0; 0,0; 0,0
14;5;1;77;;"145177 Lån og garantier til almene boliger mv. "; 0,8; 0,2; 12,0; 12,0; 12,0; 12,0
14;5;1;77;10;"14517710 Afdrag og indfr. vedr. lån til alm. bol., SAM"; 0,8; 0,2; 12,0; 12,0; 12,0; 12,0
14;5;1;78;;"145178 Afskrivninger på lån til almene boliger mv. "; 1,8; 15,0; 12,0; 12,0; 12,0; 12,0
14;5;1;78;30;"14517830 Afskr. af uerholdelige beløb, alm. bol., SAM "; 1,8; 15,0; 12,0; 12,0; 12,0; 12,0
14;5;2;;;"1452 Privat boligbyggeri "; 25,9; 127,1; 120,6; 104,8; 54,8; 54,8
14;5;2;01;;"145201 Støtte til andelsboliger "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;2;01;10;"14520110 Ydelsesstøtte til andelsboliger med indekslån"; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;2;05;;"145205 Støtte til friplejeboliger "; 21,5; 92,0; 59,9; 44,1; 44,1; 44,1
14;5;2;05;10;"14520510 Støtte til friplejeboliger "; 4,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;2;05;15;"14520515 Ydelsesstøtte til friplejeboliger "; 17,5; 92,0; 59,9; 44,1; 44,1; 44,1
14;5;2;06;;"145206 Tilskud til indretning af servicearealer "; 3,8; 9,0; 9,0; 9,0; 9,0; 9,0
14;5;2;06;10;"14520610 Tilskud til indretning af servicearealer "; 3,8; 9,0; 9,0; 9,0; 9,0; 9,0
14;5;2;07;;"145207 Støtte til beboerindskud i friplejeboliger "; 0,0; 0,7; 0,7; 0,7; 0,7; 0,7
14;5;2;07;10;"14520710 Beboerindskud i friplejeboliger "; 0,0; 0,7; 0,7; 0,7; 0,7; 0,7
14;5;2;62;;"145262 Energibesparelser i den private boligsektor "; 0,8; 25,3; 50,0; 50,0; 0,0; 0,0
14;5;2;62;10;"14526210 Energirenoveringer og klimatilpasninger "; 0,8; 25,3; 50,0; 50,0; 0,0; 0,0
14;5;2;78;;"145278 Afskrivninger på lån til private boliger mv. "; 0,0; 0,1; 1,0; 1,0; 1,0; 1,0
14;5;2;78;30;"14527830 Afskr. på uerholdelige beløb, priv. bol., SAM"; 0,0; 0,1; 1,0; 1,0; 1,0; 1,0
14;5;3;;;"1453 Byfornyelse "; 331,5; 289,3; 248,2; 248,2; 248,2; 248,4
14;5;3;01;;"145301 Byfornyelse "; 275,3; 278,2; 207,5; 207,5; 207,5; 207,5
14;5;3;01;11;"14530111 Forbedringstilskud til udlejningsboliger "; 0,0; 0,1; 0,1; 0,0; 0,0; 0,0
14;5;3;01;21;"14530121 Refusion af byfornyelsesudgifter "; 0,9; 0,2; 0,2; 0,0; 0,0; 0,0
14;5;3;01;31;"14530131 Kontant betaling af byfornyelsestab "; 0,0; 0,2; 0,1; 0,0; 0,0; 0,0
14;5;3;01;41;"14530141 Refusion af byfornyelsesudgift "; 42,9; 88,3; 44,5; 44,8; 44,8; 44,8
14;5;3;01;42;"14530142 Refusion af udgifter til områdefornyelse "; 78,0; 60,0; 60,0; 60,0; 60,0; 60,0
14;5;3;01;43;"14530143 Indfasningsstøtte til forbedringsarbejder "; 12,9; 9,7; 10,2; 10,3; 10,3; 10,3
14;5;3;01;44;"14530144 Støtte til vedligeholdelsesudgifter "; 75,2; 80,1; 37,1; 36,8; 36,8; 36,8
14;5;3;01;45;"14530145 Kontant tilskud til ejer- og andelsboliger "; 62,0; 38,5; 53,3; 53,6; 53,6; 53,6
14;5;3;01;46;"14530146 Erstatninger vedrørende påbud "; 3,3; 1,0; 2,0; 2,0; 2,0; 2,0
14;5;3;01;71;"14530171 Ydelsesbidrag til forbedringsarbejder "; 0,0; 0,1; 0,0; 0,0; 0,0; 0,0
14;5;3;11;;"145311 Oplysning og vejledning vedrørende byforn. "; 5,6; 5,0; 5,0; 5,0; 5,0; 5,0
14;5;3;11;10;"14531110 Oplysning og vejledning "; 5,6; 5,0; 5,0; 5,0; 5,0; 5,0
14;5;3;12;;"145312 Udredning og forsøg vedrørende byfornyelse "; 5,5; 5,6; 5,7; 5,7; 5,7; 5,9
14;5;3;12;10;"14531210 Udredning og forsøg "; 5,5; 5,6; 5,7; 5,7; 5,7; 5,9
14;5;3;77;;"145377 Lån og garantier vedrørende byfornyelse mv. "; 31,4; 0,0; 20,0; 20,0; 20,0; 20,0
14;5;3;77;22;"14537722 Indfrielse af garanti vedrørende tabslån (san"; 31,4; 0,0; 20,0; 20,0; 20,0; 20,0
14;5;3;78;;"145378 Afskrivninger på lån vedr. byfornyelse mv. "; 13,8; 0,5; 10,0; 10,0; 10,0; 10,0
14;5;3;78;30;"14537830 Afskr. af uerholdelige beløb, alm. bol., SAM "; 13,8; 0,5; 10,0; 10,0; 10,0; 10,0
14;5;4;;;"1454 Hensættelser vedrørende alment boligbyggeri "; -766,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;01;;"145401 Hensættelse vedrørende ydelsesstøtte "; -948,6; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;01;40;"14540140 Hensættelse vedrørende ydelsesstøtte "; 24,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;01;45;"14540145 Hens. vedr. ydelsesstøtte til almen. 1.7.2009"; -962,9; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;01;50;"14540150 Hensættelse vedrørende ydelsesstøtte "; -9,8; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;02;;"145402 Hensættelse vedrørende ungdomsboligbidrag "; -260,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;02;10;"14540210 Hensættelse vedrørende ungdomsboligbidrag "; -260,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;03;;"145403 Hensættelse vedr. tilskud til ældreboliger "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;03;10;"14540310 Hensættelse vedrørende tilskud til ældrebolig"; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;32;;"145432 Hensættelse vedrørende rente- og afdragsbidr. "; 225,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;32;10;"14543210 Hens. vedr. rent til alme. boligbyggeri "; 185,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;32;20;"14543220 Hensættelse vedrørende rente- og afdragsbidr."; 40,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;35;;"145435 Hens. vedr. driftsstøtte mv. til alm boliger "; 192,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;35;30;"14543530 Hens. vedr. huslejesik til vis. alm. boligafd"; 192,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;42;;"145442 Hensættelse vedr rente- og afdragsbidrag "; 25,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;42;10;"14544210 Hens. vedr. rentebidrag til ungdomsboliger "; 10,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;42;20;"14544220 Hens. vedr. afdragsbidrag til ungdomsboliger "; 15,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;61;;"145461 Hensættelse vedr. forsøg i det alm. boligbyg. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;4;61;10;"14546110 Hens. vedr. forsøg i alm. boligbyggeri "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;;;"1455 Hensættelse vedrørende privat boligbyggeri "; -132,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;01;;"145501 Hensættelse vedr. støtte til andelsboliger "; -115,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;01;20;"14550120 Hensættelse vedr. støtte til andelsboli. "; -115,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;05;;"145505 Hensættelse vedr. støtte til friplejeboliger "; -38,9; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;05;15;"14550515 Hensættelse vedrørende ydelsesstøtte til frip"; -38,9; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;06;;"145506 Hensættelse vedr. friplejebolig "; -3,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;06;10;"14550610 Hens. vedr. servicearealer friplejeboliger "; -3,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;12;;"145512 Hensættelse vedr. rentebidrag til andelsbolig "; 25,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;5;5;12;10;"14551210 Hens. vedr. rentebidrag til andelsboliger "; 25,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;;;;"146 Initiativer vedrørende integration mv. "; 43,6; 88,6; 45,3; 24,0; 16,4; 11,7
14;6;1;;;"1461 Indsatser vedrørende byer "; 1,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;01;;"146101 Forebyggelse af krim. i udsatte boligområder "; 4,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;01;10;"14610110 Forebyggelse af krim. i socialt ud. boligom. "; 4,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;02;;"146102 Etablering af kvarterløft mod flygt. og ind. "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;02;10;"14610210 Etablering af kvarterløft mod flygt. og indv "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;03;;"146103 Indsats vedrørende socialt belastede områder "; -1,9; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;03;10;"14610310 Initiativer til int. af tosproged børn/unge "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;03;20;"14610320 Styrkelse af frivil. arb. i socialt be. omr. "; -1,6; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;04;;"146104 Bypolitiske initiativer "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;04;30;"14610430 Lokale integrationsplaner i byer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;04;40;"14610440 Byudviklingspuljen "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;05;;"146105 Etablering af lok. integrationspartnerskaber "; -1,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;1;05;10;"14610510 Etablering af lokale integrationspart. "; -1,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;;;"1462 Indsatser vedr. integration mv. "; 4,7; 18,2; 5,8; 5,7; 5,6; 5,5
14;6;2;01;;"146201 Nydanske kvinders vej til beskæftigelse "; -1,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;01;10;"14620110 Nydanske kvinders vej til beskæftigelse "; -1,4; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;02;;"146202 Opsøgende indsats over for selvforsørgende "; 7,7; 14,4; 2,1; 2,1; 2,1; 2,1
14;6;2;02;10;"14620210 Opsøgende indsats over for selvforsørgede "; 7,9; 12,3; 0,0; 0,0; 0,0; 0,0
14;6;2;02;20;"14620220 Indsats overfor selvforsørgede "; -0,2; 2,1; 2,1; 2,1; 2,1; 2,1
14;6;2;03;;"146203 Et mangfoldigt arbejdsmarked "; -4,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;03;20;"14620320 Fastholdelse af nydanskere på arbejdsmarkedet"; -4,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;03;30;"14620330 Etnisk erhvervsfremme "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;04;;"146204 Virksomhedsrettede forsøg- og udvikling "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;04;10;"14620410 Virksomhedsrettede forsøg og udvikling "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;05;;"146205 Nedbrydning af barrierer for beskæftigelse "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;05;10;"14620510 Arbejdsmarkedspolitiske initiativer "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;05;20;"14620520 Forstærket beskæftigelsesindsats "; -1,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;05;30;"14620530 Flygtninge- og indvandrerkvinder "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;07;;"146207 Efteruddannelse "; 3,1; 3,8; 3,7; 3,6; 3,5; 3,4
14;6;2;07;10;"14620710 Efteruddannelse "; 3,1; 3,8; 3,7; 3,6; 3,5; 3,4
14;6;2;08;;"146208 Arbejdsmarkedsdansk "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;08;10;"14620810 Grundkursus i arbejdsmarkedsdansk "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;2;08;20;"14620820 Erhvervsrettet DK-undervisning på internettet"; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;3;;;"1463 Initiativer vedr. international rekruttering "; 2,3; 4,0; 4,0; 0,0; 0,0; 0,0
14;6;3;01;;"146301 Projekter for udenlandsk arbejdskraft "; 0,0; 2,0; 2,0; 0,0; 0,0; 0,0
14;6;3;01;10;"14630110 Projekter for udenlandsk arbejdskraft "; 0,0; 2,0; 2,0; 0,0; 0,0; 0,0
14;6;3;02;;"146302 Familiepakker - integrationstilbud "; 1,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;3;02;10;"14630210 Familiepakker - integrationstilbud "; 1,2; 0,0; 0,0; 0,0; 0,0; 0,0
14;6;3;03;;"146303 Støtte og rådgivning for au-pairs "; 1,1; 2,0; 2,0; 0,0; 0,0; 0,0
14;6;3;03;10;"14630310 Støtte og rådgivning for au pairs "; 1,1; 2,0; 2,0; 0,0; 0,0; 0,0
